"GroupID","SubjectID","TimePoint","Score"
1,1,1,2.13587655025048
1,1,2,4.47219912445446
1,1,3,6.11465361117351
1,1,4,7.64176023634879
1,1,5,10.1225275290033
1,1,6,11.8886208086289
1,1,7,13.7885312684966
1,1,8,16.0664245367624
1,1,9,17.3284550570113
1,2,1,2.01153794444767
1,2,2,3.33516994071198
1,2,3,5.04316929313582
1,2,4,6.17134358737846
1,2,5,7.66884199995767
1,2,6,9.3523346215305
1,2,7,10.504460064558
1,2,8,12.1429783210889
1,2,9,12.8756556974733
1,3,1,1.23215844731253
1,3,2,3.56386540108507
1,3,3,5.38275646001113
1,3,4,6.49189133093714
1,3,5,9.05778849110717
1,3,6,10.9469195360244
1,3,7,12.7081104298248
1,3,8,14.6886292207384
1,3,9,16.6260921933954
1,4,1,1.56806439949894
1,4,2,3.24383612021973
1,4,3,5.2289563658124
1,4,4,7.03889557233811
1,4,5,8.80958269872316
1,4,6,11.068912278622
1,4,7,13.046154061355
1,4,8,14.5207732830141
1,4,9,16.9179483787644
1,5,1,1.47459753809719
1,5,2,2.53547452555643
1,5,3,3.64893201324675
1,5,4,4.70659704677505
1,5,5,5.87810552061713
1,5,6,6.97377905017875
1,5,7,8.16754634812933
1,5,8,9.00784596387115
1,5,9,10.2583559596723
1,6,1,2.6942564775657
1,6,2,4.03390540958183
1,6,3,5.70465738683778
1,6,4,7.71485392822451
1,6,5,9.32833657013398
1,6,6,11.0640655565111
1,6,7,12.6206295201632
1,6,8,13.9503255478298
1,6,9,16.0613337829332
1,7,1,1.54675871109298
1,7,2,2.95826346097944
1,7,3,4.41594586310646
1,7,4,5.45868771700714
1,7,5,7.11986980747476
1,7,6,8.37356067152683
1,7,7,9.73900377447318
1,7,8,10.8284655756061
1,7,9,12.2750916374508
1,8,1,0.171311656301967
1,8,2,2.3341167924155
1,8,3,3.62448975606141
1,8,4,5.24303057486391
1,8,5,6.85095903534912
1,8,6,8.64222993233579
1,8,7,10.0686227042049
1,8,8,11.9320576737385
1,8,9,13.5121300210485
1,9,1,2.68809154259081
1,9,2,4.25602454447736
1,9,3,5.50091803079538
1,9,4,6.57650392334734
1,9,5,7.79774488233149
1,9,6,9.14964015371043
1,9,7,10.7632804673523
1,9,8,11.919279348248
1,9,9,12.9516301885544
1,10,1,1.3388089112943
1,10,2,2.67256444456499
1,10,3,4.06367384306263
1,10,4,5.8820740154679
1,10,5,7.95628849612309
1,10,6,8.97310892056393
1,10,7,10.6996112082341
1,10,8,11.9908834486597
1,10,9,13.7164238509211
1,11,1,0.58847393832241
1,11,2,2.15477088700783
1,11,3,3.78301744545793
1,11,4,5.04513603941992
1,11,5,6.65244804630871
1,11,6,8.00840000156906
1,11,7,9.20872715627362
1,11,8,10.5213235814654
1,11,9,12.2648433639905
1,12,1,1.41260502700248
1,12,2,3.14168214812642
1,12,3,4.15325182401335
1,12,4,5.58594760511633
1,12,5,7.0912015790507
1,12,6,8.56339292771464
1,12,7,9.48448894056866
1,12,8,11.2687100165053
1,12,9,11.9795334078794
1,13,1,0.977338440638963
1,13,2,2.22861331692443
1,13,3,3.52144450594038
1,13,4,4.93825935342803
1,13,5,6.0583315941224
1,13,6,7.88193118437464
1,13,7,9.10405167898063
1,13,8,10.2594046451334
1,13,9,11.4591607688885
1,14,1,2.81467422437588
1,14,2,5.10655627230157
1,14,3,7.63656414761799
1,14,4,9.60106255494987
1,14,5,11.9127041265375
1,14,6,14.2949628605599
1,14,7,16.4382531561318
1,14,8,18.3986682212525
1,14,9,21.2396598369856
1,15,1,0.979909894006477
1,15,2,2.84305535437032
1,15,3,4.72556835539536
1,15,4,6.673632622239
1,15,5,8.70330611481204
1,15,6,10.3531321281118
1,15,7,12.3306179788417
1,15,8,14.5772795242504
1,15,9,16.3261292059156
1,16,1,3.20644830695539
1,16,2,5.14236706089229
1,16,3,7.06762405930839
1,16,4,9.28649364621345
1,16,5,11.2293522285816
1,16,6,13.1052640688276
1,16,7,15.5007295014754
1,16,8,16.7802212576959
1,16,9,18.9973138772975
1,17,1,2.59614614288253
1,17,2,4.11438203923656
1,17,3,5.72729383775815
1,17,4,7.81644028862754
1,17,5,8.6985103967129
1,17,6,10.4972215817704
1,17,7,12.290918481934
1,17,8,13.402202405783
1,17,9,15.5286138807231
1,18,1,2.62523955622178
1,18,2,4.34858825712215
1,18,3,5.23895400953498
1,18,4,6.69536515337445
1,18,5,8.51877428420424
1,18,6,9.64560370789169
1,18,7,11.2479674200698
1,18,8,13.0265956103096
1,18,9,14.3415445664451
1,19,1,-0.662464822108734
1,19,2,0.961780856008599
1,19,3,2.7604470847111
1,19,4,4.17305827060663
1,19,5,6.03180149325587
1,19,6,7.30071216565709
1,19,7,9.4317107004279
1,19,8,11.1079445654546
1,19,9,12.5277628803527
1,20,1,2.72690689775811
1,20,2,3.87276835394103
1,20,3,5.13895655110093
1,20,4,6.61705430610506
1,20,5,7.69561460744436
1,20,6,9.62174128947879
1,20,7,10.8621490256434
1,20,8,11.9896000111292
1,20,9,13.4952182445056
1,21,1,1.9862834674945
1,21,2,3.82099709546757
1,21,3,5.1363621040336
1,21,4,7.32471681988016
1,21,5,8.50434790828412
1,21,6,10.5405118989884
1,21,7,12.8609262907978
1,21,8,14.1683712989829
1,21,9,16.1654038581479
1,22,1,3.17485101698204
1,22,2,4.97902166577284
1,22,3,7.29655575321301
1,22,4,8.988013937896
1,22,5,10.3686485748319
1,22,6,11.9950985339207
1,22,7,14.0538605538302
1,22,8,16.1801143507496
1,22,9,17.9315797582529
1,23,1,2.12086616259423
1,23,2,3.41174153050508
1,23,3,4.65694322927243
1,23,4,6.60061258575905
1,23,5,8.17442184302545
1,23,6,9.62646197204401
1,23,7,10.820478048342
1,23,8,12.4672342953689
1,23,9,13.9167332555917
1,24,1,-0.600774283701432
1,24,2,1.06739244197839
1,24,3,2.57337631268166
1,24,4,3.98882718882818
1,24,5,5.56707954641533
1,24,6,6.72062618468945
1,24,7,8.06915461981922
1,24,8,9.30734908689008
1,24,9,11.2971051647951
1,25,1,-1.13458209947451
1,25,2,0.824406758511835
1,25,3,2.1978620030672
1,25,4,3.923560578183
1,25,5,5.47025951915993
1,25,6,6.93477146618982
1,25,7,8.34710186730024
1,25,8,10.1273322019432
1,25,9,11.4386275544393
1,26,1,0.985184676894695
1,26,2,1.99369018422012
1,26,3,3.05894196542904
1,26,4,4.16885796396372
1,26,5,5.56141549825604
1,26,6,6.33407925923721
1,26,7,7.49994430667579
1,26,8,8.79819833227508
1,26,9,9.95321516169464
1,27,1,0.508960335957918
1,27,2,2.05281612749434
1,27,3,3.60371892296497
1,27,4,5.30159789627081
1,27,5,6.31971673786458
1,27,6,8.08054241869019
1,27,7,9.20654088088798
1,27,8,10.8340505286148
1,27,9,12.5454566275843
1,28,1,2.19789610728874
1,28,2,3.60967376174421
1,28,3,5.27803322657878
1,28,4,6.71149054585706
1,28,5,8.7340476460404
1,28,6,9.90511893260359
1,28,7,11.6155872022529
1,28,8,13.6679209056834
1,28,9,15.2851812473605
1,29,1,3.48454777877382
1,29,2,5.87946847551727
1,29,3,7.56212553484874
1,29,4,9.79612975807566
1,29,5,11.1497994002726
1,29,6,13.4419784559838
1,29,7,15.5587659650304
1,29,8,17.712121352947
1,29,9,19.8291196100702
1,30,1,0.902473041649822
1,30,2,2.15225894150465
1,30,3,3.71406062543178
1,30,4,4.8664159634288
1,30,5,6.29457601695228
1,30,6,8.34515223825482
1,30,7,9.26981209693616
1,30,8,10.3985169601465
1,30,9,12.0768682700931
1,31,1,-0.666327449618602
1,31,2,0.437174223779818
1,31,3,1.55268852584734
1,31,4,1.8495887018475
1,31,5,3.49710347470009
1,31,6,4.38332830666865
1,31,7,4.91219804060616
1,31,8,6.10642590394632
1,31,9,7.0939942038301
1,32,1,2.14562722409688
1,32,2,3.69896070279969
1,32,3,6.18730358878431
1,32,4,7.60342205780144
1,32,5,9.70478238971557
1,32,6,11.7818651434485
1,32,7,13.6178942788796
1,32,8,15.4981324095058
1,32,9,17.3526634587109
1,33,1,1.47237277019
1,33,2,3.04561755045814
1,33,3,5.16698739167365
1,33,4,5.99658229729132
1,33,5,7.34815444790281
1,33,6,9.14146426221377
1,33,7,10.2832596389192
1,33,8,11.9732335044277
1,33,9,13.6172164245814
1,34,1,0.915917050311298
1,34,2,2.42235842503258
1,34,3,3.95605933868766
1,34,4,4.94408977668355
1,34,5,6.67621396288153
1,34,6,7.8065804271411
1,34,7,9.21260719720491
1,34,8,11.1155616758359
1,34,9,12.7809860501815
1,35,1,0.571110338186266
1,35,2,2.71223171674557
1,35,3,4.19486707352687
1,35,4,5.82181407292013
1,35,5,7.73048837338434
1,35,6,9.85614569153715
1,35,7,11.1586908643031
1,35,8,12.8207560872521
1,35,9,14.8785490949262
1,36,1,0.995032351869143
1,36,2,2.25799082162484
1,36,3,3.5604112123153
1,36,4,4.8796092746817
1,36,5,5.88877419856279
1,36,6,7.86197730462967
1,36,7,9.36508721645717
1,36,8,10.4093021234893
1,36,9,12.0216774328542
1,37,1,3.43547904112281
1,37,2,4.21212064336692
1,37,3,4.85594286304106
1,37,4,5.51516792326442
1,37,5,6.46620927667688
1,37,6,7.45127744731347
1,37,7,8.03527540721872
1,37,8,9.14305118352594
1,37,9,9.81842357333793
1,38,1,3.30501847523215
1,38,2,4.92778850809271
1,38,3,6.62864203090938
1,38,4,8.55980074372437
1,38,5,10.2914684667591
1,38,6,11.6276936945874
1,38,7,13.3212573690934
1,38,8,15.2580164091432
1,38,9,16.9399712786169
1,39,1,1.81319076868705
1,39,2,4.10169585774978
1,39,3,5.98405145008135
1,39,4,8.02123775567377
1,39,5,9.9323066034476
1,39,6,11.5785224229624
1,39,7,13.7784248139205
1,39,8,15.9109752241174
1,39,9,17.5365422301527
1,40,1,1.29289238374354
1,40,2,2.84583039436473
1,40,3,4.56767030084897
1,40,4,5.85790486402681
1,40,5,7.39972910481588
1,40,6,8.76524144097335
1,40,7,10.2514804418642
1,40,8,11.4728704101966
1,40,9,13.1120736903137
1,41,1,2.75917621883637
1,41,2,4.36497042754105
1,41,3,6.30909635015415
1,41,4,7.82620296268327
1,41,5,9.43509711961901
1,41,6,10.9032134166129
1,41,7,12.4892123719705
1,41,8,14.2855896637694
1,41,9,15.5744305868615
1,42,1,2.88045967685122
1,42,2,3.68754106237916
1,42,3,5.32676789684193
1,42,4,6.92409358906271
1,42,5,8.20604262009555
1,42,6,9.95492424838076
1,42,7,11.1056393191894
1,42,8,12.8381411358156
1,42,9,14.2200272683174
1,43,1,0.140695065335322
1,43,2,1.01585451658694
1,43,3,2.07823025811145
1,43,4,4.0281951383784
1,43,5,4.76614547983971
1,43,6,6.08337242702753
1,43,7,7.54416155406145
1,43,8,9.09898463134594
1,43,9,10.3469857482648
1,44,1,1.52737533977961
1,44,2,2.70701028889385
1,44,3,5.24967075301475
1,44,4,7.02334383009116
1,44,5,9.05700697186437
1,44,6,10.2724846082064
1,44,7,12.3381789178976
1,44,8,14.4363588812421
1,44,9,16.2687477893293
1,45,1,1.15633383531973
1,45,2,2.26232826623368
1,45,3,3.5382925811458
1,45,4,5.01898922436686
1,45,5,6.07439728420955
1,45,6,7.23954556554806
1,45,7,8.53507715022701
1,45,8,9.56060747417704
1,45,9,11.1200732308563
1,46,1,3.05525856001436
1,46,2,4.9121633011523
1,46,3,5.54997675129651
1,46,4,7.68553309901409
1,46,5,8.8460404886581
1,46,6,10.564339028554
1,46,7,12.4573767177804
1,46,8,13.9892980877448
1,46,9,15.5672716127621
1,47,1,2.43896487297929
1,47,2,4.38178467447782
1,47,3,6.50342416953604
1,47,4,8.24421660974729
1,47,5,9.97214142424343
1,47,6,11.9919286203876
1,47,7,14.0053730228657
1,47,8,16.0089503807929
1,47,9,17.1657216264819
1,48,1,1.73902821295755
1,48,2,2.74874458511867
1,48,3,4.3615596130429
1,48,4,5.56226893233289
1,48,5,6.88169559233099
1,48,6,8.41456098478916
1,48,7,10.1386268273648
1,48,8,10.781859097711
1,48,9,12.4818053972079
1,49,1,-0.663294933208179
1,49,2,0.797577747181954
1,49,3,2.84037156398761
1,49,4,4.0066747449526
1,49,5,5.75561642398694
1,49,6,7.31587612597621
1,49,7,9.04023564076937
1,49,8,11.1776511012502
1,49,9,12.6968407594183
1,50,1,1.61977804261663
1,50,2,2.6409457179052
1,50,3,3.47075873150243
1,50,4,4.48229897223567
1,50,5,5.89171806191507
1,50,6,6.32976644230972
1,50,7,7.86041077799387
1,50,8,8.44409611727825
1,50,9,9.50849315302002
2,51,1,6.37966355977196
2,51,2,7.4396045216617
2,51,3,8.51998862446538
2,51,4,8.98822400913106
2,51,5,10.0447606413389
2,51,6,10.7835980159079
2,51,7,11.9043904390773
2,51,8,12.3370459961215
2,51,9,13.2011413077401
2,52,1,5.48815446203111
2,52,2,6.42174393323961
2,52,3,7.98692578105283
2,52,4,8.95308165405667
2,52,5,9.90403454388795
2,52,6,11.485823157569
2,52,7,12.0723650797401
2,52,8,13.2681952354824
2,52,9,14.462713714435
2,53,1,5.75750244959421
2,53,2,6.28973779656286
2,53,3,7.07143703992627
2,53,4,7.66002145882345
2,53,5,8.52735787379555
2,53,6,9.57463012542962
2,53,7,10.4097259118628
2,53,8,11.2104153357325
2,53,9,12.1536672788233
2,54,1,7.29981761840431
2,54,2,8.13771235663456
2,54,3,9.02349976157221
2,54,4,9.96764197936447
2,54,5,10.796338503368
2,54,6,11.7081002037098
2,54,7,12.1657776668044
2,54,8,13.3938384614931
2,54,9,13.7254383686092
2,55,1,5.97742041744716
2,55,2,7.56361839350165
2,55,3,8.65537408916052
2,55,4,9.76947245403159
2,55,5,11.5836812261073
2,55,6,13.0957763241518
2,55,7,14.1306374465757
2,55,8,15.2571627165922
2,55,9,16.4486367312061
2,56,1,5.9038316193223
2,56,2,6.6824009122234
2,56,3,8.03109085472382
2,56,4,8.77365884927252
2,56,5,10.1572502675801
2,56,6,10.9616303553364
2,56,7,12.480844838917
2,56,8,13.4784381849075
2,56,9,14.5825513102404
2,57,1,7.67751549888151
2,57,2,9.5385139480371
2,57,3,10.8132237445413
2,57,4,12.6863788784921
2,57,5,13.4776591503666
2,57,6,15.1223665698402
2,57,7,16.6101297042461
2,57,8,17.3538626120627
2,57,9,18.9869754991582
2,58,1,6.40055122835751
2,58,2,7.41330338744191
2,58,3,8.70895360269219
2,58,4,9.61630565173404
2,58,5,11.1469172740801
2,58,6,11.8753076757567
2,58,7,13.3028827092977
2,58,8,14.5344707635433
2,58,9,16.0322047759169
2,59,1,6.7261415419488
2,59,2,7.29309795396368
2,59,3,7.84553928606796
2,59,4,8.46334727596973
2,59,5,8.98452509891406
2,59,6,9.59588844791131
2,59,7,10.1582274007075
2,59,8,10.8216255768543
2,59,9,11.589732823289
2,60,1,4.6961977328386
2,60,2,5.72022286260094
2,60,3,6.3723872149751
2,60,4,7.23383394426431
2,60,5,8.41770789274964
2,60,6,9.04446913918294
2,60,7,10.2004615604077
2,60,8,11.1729495139056
2,60,9,12.2006365797337
2,61,1,5.44193072035982
2,61,2,7.13629158532419
2,61,3,7.88996738373571
2,61,4,8.58480650620217
2,61,5,9.6077973866328
2,61,6,10.3093295457164
2,61,7,11.8211771110176
2,61,8,13.0965330732256
2,61,9,13.5318587421631
2,62,1,8.08424132076636
2,62,2,9.62519806001552
2,62,3,10.7661392005684
2,62,4,12.3096526595134
2,62,5,14.0541631122496
2,62,6,15.2088272443666
2,62,7,17.1111715987756
2,62,8,18.1331568857997
2,62,9,19.7552815410751
2,63,1,7.34050356320475
2,63,2,8.24996585324464
2,63,3,9.24641741205781
2,63,4,10.6439798968153
2,63,5,11.6638509596078
2,63,6,13.0060874417564
2,63,7,13.802330431302
2,63,8,15.0491688340825
2,63,9,16.0189462591605
2,64,1,6.12095232906869
2,64,2,6.91733736505649
2,64,3,7.30796840403099
2,64,4,7.91919345600606
2,64,5,8.65682068295661
2,64,6,8.8192954087966
2,64,7,10.1481582764355
2,64,8,10.4219659805155
2,64,9,11.1762360063467
2,65,1,8.11227921150122
2,65,2,9.03236106089932
2,65,3,10.3345837505795
2,65,4,11.0917134560397
2,65,5,12.3675238979175
2,65,6,13.4018001270274
2,65,7,14.3588339749467
2,65,8,15.6442802240568
2,65,9,16.4615565137445
2,66,1,5.27041429664796
2,66,2,6.08059523997311
2,66,3,7.03799204417995
2,66,4,7.78947943621817
2,66,5,8.28784857679027
2,66,6,8.99013797340324
2,66,7,9.93243724177847
2,66,8,10.3722264623431
2,66,9,11.1892339011859
2,67,1,6.20772457593276
2,67,2,6.00765749151385
2,67,3,6.50768429515614
2,67,4,6.56899729068939
2,67,5,6.17125229319544
2,67,6,6.39534904591415
2,67,7,6.31979514937406
2,67,8,6.19989874612683
2,67,9,6.48300281349437
2,68,1,7.33390197627566
2,68,2,8.37339910218511
2,68,3,9.16746817056887
2,68,4,10.1063176258056
2,68,5,11.0950615525952
2,68,6,11.8666843436046
2,68,7,13.3831112174925
2,68,8,14.0098539924716
2,68,9,15.4395698875879
2,69,1,5.60209157223058
2,69,2,6.74876995356688
2,69,3,8.40962300661822
2,69,4,9.4219727483885
2,69,5,10.6414625280398
2,69,6,11.691420263413
2,69,7,13.1188462301129
2,69,8,13.8793058044783
2,69,9,15.7321224931062
2,70,1,5.86469277411053
2,70,2,6.8237936763025
2,70,3,7.95749062519764
2,70,4,9.07847196704485
2,70,5,9.49537096246119
2,70,6,10.4386590114831
2,70,7,11.4341710938032
2,70,8,12.0137118206567
2,70,9,13.2403644348734
2,71,1,6.75708483992955
2,71,2,7.4978816673948
2,71,3,8.21245548186528
2,71,4,9.69895930736524
2,71,5,10.4691054836248
2,71,6,11.6697533163801
2,71,7,12.7975683468697
2,71,8,13.2889523395799
2,71,9,14.7956584121603
2,72,1,5.68424246403626
2,72,2,6.38082500157495
2,72,3,7.75572446342924
2,72,4,8.36076285526048
2,72,5,9.71577154968332
2,72,6,10.9532874956658
2,72,7,11.9777747445918
2,72,8,13.2100312235686
2,72,9,14.2182619535099
2,73,1,7.69419183942576
2,73,2,8.52080921258115
2,73,3,8.83193362274355
2,73,4,9.84639709811142
2,73,5,10.2010509213028
2,73,6,11.3955482719028
2,73,7,11.9636455549572
2,73,8,13.2190053167109
2,73,9,13.5462176856288
2,74,1,6.56703615224948
2,74,2,7.63353217917567
2,74,3,8.73451763700608
2,74,4,9.54259607589694
2,74,5,10.1700121375304
2,74,6,11.0284415451448
2,74,7,12.2902506943904
2,74,8,12.9918530165475
2,74,9,13.5539069073431
2,75,1,5.75649534680732
2,75,2,6.85614972751299
2,75,3,7.83182386756172
2,75,4,8.77436598663242
2,75,5,9.57903977624682
2,75,6,10.7506382936325
2,75,7,12.0173477509626
2,75,8,12.8750735540514
2,75,9,13.493220669198
2,76,1,6.85289424015365
2,76,2,7.63018678562534
2,76,3,8.75402475267069
2,76,4,9.62269562164387
2,76,5,10.4270016896553
2,76,6,11.3865125410689
2,76,7,12.3634915354445
2,76,8,13.2087063001814
2,76,9,14.4496266904087
2,77,1,7.4464306173111
2,77,2,8.2877607667584
2,77,3,9.04514584131025
2,77,4,10.2107924233898
2,77,5,10.4608344653427
2,77,6,11.5071370742729
2,77,7,12.6019376527453
2,77,8,13.1536184082058
2,77,9,13.8029899508104
2,78,1,6.51787965138268
2,78,2,6.47766974986597
2,78,3,7.07791098380829
2,78,4,7.42249261132244
2,78,5,7.91528160009984
2,78,6,7.8495342125459
2,78,7,8.10698259807022
2,78,8,8.15166618466929
2,78,9,8.93281230889861
2,79,1,5.25361971989792
2,79,2,6.48936946586943
2,79,3,7.81514315485935
2,79,4,8.95995868785522
2,79,5,10.3115882367187
2,79,6,11.8092136649482
2,79,7,13.0895903940455
2,79,8,14.2791578843929
2,79,9,15.5983709615786
2,80,1,6.37877216185501
2,80,2,7.31406423241141
2,80,3,8.12971280787466
2,80,4,8.97262207092394
2,80,5,10.4554383966414
2,80,6,10.8439610198594
2,80,7,12.1704398994047
2,80,8,13.1248497528688
2,80,9,14.1709758456422
2,81,1,7.43449821045234
2,81,2,8.28738029380993
2,81,3,9.69964973266626
2,81,4,11.1043078805431
2,81,5,12.3111705596096
2,81,6,13.6228493133759
2,81,7,14.7638849975328
2,81,8,16.1201400567173
2,81,9,17.6838148183968
2,82,1,6.11942909240105
2,82,2,6.97564888948805
2,82,3,7.82874844513859
2,82,4,8.12887073739129
2,82,5,9.04382477120505
2,82,6,10.1003296901764
2,82,7,11.0293968931392
2,82,8,11.54250787084
2,82,9,12.5774083670929
2,83,1,5.58172365846081
2,83,2,5.91589035527328
2,83,3,7.11414365382034
2,83,4,7.79953277805691
2,83,5,8.26340665504231
2,83,6,8.73133041363389
2,83,7,9.43465694333506
2,83,8,9.98644480280244
2,83,9,10.689652213838
2,84,1,7.04689185048274
2,84,2,7.5007628805305
2,84,3,8.18233270481307
2,84,4,8.51733899007934
2,84,5,9.35877674551013
2,84,6,10.1767710758213
2,84,7,10.5786910022594
2,84,8,11.2247469923374
2,84,9,11.4956304925481
2,85,1,5.27146162890304
2,85,2,6.31439505641118
2,85,3,6.94179787581339
2,85,4,7.99518909949899
2,85,5,9.19967676400201
2,85,6,9.85941912499558
2,85,7,10.817255970227
2,85,8,11.4687659174553
2,85,9,12.5164085975026
2,86,1,6.79455952217113
2,86,2,8.47040055443154
2,86,3,9.62470194474645
2,86,4,10.9555549341979
2,86,5,12.2411448061544
2,86,6,13.1390387702111
2,86,7,14.6053582378538
2,86,8,16.27101280041
2,86,9,17.6659348933452
2,87,1,5.76737057233456
2,87,2,6.97201940733473
2,87,3,8.04031627875695
2,87,4,9.10194523194772
2,87,5,10.1082021244425
2,87,6,11.5118679362472
2,87,7,12.3731811726211
2,87,8,13.530506577854
2,87,9,14.3727476466153
2,88,1,5.15069436909822
2,88,2,6.01044567073002
2,88,3,6.60987363465991
2,88,4,7.57739933077149
2,88,5,8.21922083626757
2,88,6,9.15502636078704
2,88,7,10.0655077778856
2,88,8,11.4234289426468
2,88,9,12.0738260180945
2,89,1,5.2793663002793
2,89,2,7.33744914267989
2,89,3,9.21660763734766
2,89,4,10.9361606952201
2,89,5,12.705608609766
2,89,6,13.9185151408901
2,89,7,15.9240624285324
2,89,8,17.803305145871
2,89,9,19.3142604892526
2,90,1,6.91225949183656
2,90,2,6.82632843340274
2,90,3,8.12548977982494
2,90,4,8.50489431422828
2,90,5,9.42238232747578
2,90,6,9.81711406636231
2,90,7,10.5778713527127
2,90,8,11.1369988339737
2,90,9,11.8323717692626
2,91,1,4.02835359684948
2,91,2,5.28776506320735
2,91,3,6.38862733051868
2,91,4,7.59876327713076
2,91,5,8.21615591777638
2,91,6,8.97195654368667
2,91,7,10.3065540715111
2,91,8,11.2056507259295
2,91,9,12.3738975616739
2,92,1,5.97799186113965
2,92,2,7.25478874411143
2,92,3,8.35838313528879
2,92,4,9.54714661528345
2,92,5,10.3573845292562
2,92,6,11.7439945356345
2,92,7,13.0115848999055
2,92,8,13.7377149862976
2,92,9,14.8374075068519
2,93,1,6.70299626387574
2,93,2,7.64928807859373
2,93,3,8.82927572612759
2,93,4,9.82555863526502
2,93,5,11.0982076740138
2,93,6,11.9626421955072
2,93,7,12.926053675451
2,93,8,14.4349280363406
2,93,9,15.6194058434859
2,94,1,6.62646360517232
2,94,2,7.43195444793393
2,94,3,9.10330406675869
2,94,4,10.1046651322111
2,94,5,11.18435584473
2,94,6,12.8910682148337
2,94,7,13.8780325488059
2,94,8,15.1368708223115
2,94,9,16.0411198414946
2,95,1,5.38092125769916
2,95,2,5.54186609289987
2,95,3,5.91203074409376
2,95,4,5.77859644417776
2,95,5,6.59229870603982
2,95,6,6.71563557460501
2,95,7,7.29571920587745
2,95,8,6.97138351553167
2,95,9,7.65638815209575
2,96,1,6.76818717857185
2,96,2,7.47268776063962
2,96,3,8.58442460727757
2,96,4,9.73310338581557
2,96,5,10.7802014262918
2,96,6,11.4768587551573
2,96,7,12.9647405877642
2,96,8,14.3843335202399
2,96,9,14.951882143638
2,97,1,5.25593062967658
2,97,2,6.73158884955442
2,97,3,7.61588453683414
2,97,4,8.92030381048938
2,97,5,10.4152530589427
2,97,6,11.2811054590433
2,97,7,12.6198367470561
2,97,8,13.8916841580595
2,97,9,14.926391630368
2,98,1,3.25972110500038
2,98,2,4.25441200461924
2,98,3,4.97888582161139
2,98,4,5.97820830918987
2,98,5,7.2395358752178
2,98,6,8.01828566617215
2,98,7,9.13297149979602
2,98,8,9.73804595188306
2,98,9,10.4427864674917
2,99,1,6.70066321074623
2,99,2,7.49712612423484
2,99,3,8.37451739654686
2,99,4,9.35430097478086
2,99,5,10.1479013058644
2,99,6,10.7493272712506
2,99,7,11.542503818134
2,99,8,12.3299475145184
2,99,9,13.3621426601167
2,100,1,7.34872827356816
2,100,2,7.55884828726707
2,100,3,8.32899955503687
2,100,4,9.27065904922489
2,100,5,10.4670190300928
2,100,6,11.2779831871885
2,100,7,12.1199491611487
2,100,8,12.7749108342636
2,100,9,13.2708673571887
